State,County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days PM2.5,Days PM10,State Name_x,County Name_x,Avg Concentration,Max Concentration,90th Percentile Conc,Median Concentration,10th Percentile Conc,State Name_y,County Name_y,New Avg Concentration,New Max Concentration,New 90th Percentile Conc,New Median Concentration,New 10th Percentile Conc
Missouri,Perry,2021.0,244.0,213.0,29.0,2.0,0.0,0.0,0.0,122.0,51.0,39.0,0.0,0.0,244.0,0.0,0.0,Missouri,Perry,8.927836666666668,84.0,9.271555555555556,9.149444444444445,8.360111111111111,Missouri,Perry,8.927836666666668,84.0,9.271555555555556,9.149444444444445,8.360111111111111
Missouri,Saint Charles,2021.0,245.0,209.0,34.0,2.0,0.0,0.0,0.0,119.0,54.0,41.0,0.0,0.0,245.0,0.0,0.0,Missouri,Saint Charles,26.148356266666667,360.0,39.513888888888886,25.52475555555556,11.495133333333332,Missouri,Saint Charles,26.148356266666667,360.0,39.513888888888886,25.524755555555558,11.495133333333332
Missouri,Saint Louis,2021.0,365.0,251.0,111.0,3.0,0.0,0.0,0.0,126.0,61.0,42.0,0.0,20.0,153.0,192.0,0.0,Missouri,Saint Louis,49.12779533333333,1021.2,60.46387654320987,48.62971604938272,38.671775,Missouri,Saint Louis,49.12779533333333,1021.2,60.46387654320987,48.629716049382715,38.671775000000004
Missouri,Sainte Genevieve,2021.0,245.0,227.0,18.0,0.0,0.0,0.0,0.0,100.0,48.0,39.0,0.0,0.0,245.0,0.0,0.0,Missouri,Sainte Genevieve,7.949166,84.0,8.4296,8.2354,7.322799999999999,Missouri,Sainte Genevieve,7.949166,84.0,8.4296,8.2354,7.322799999999999
Missouri,St. Louis City,2021.0,365.0,114.0,244.0,6.0,1.0,0.0,0.0,187.0,71.0,55.0,0.0,1.0,50.0,305.0,9.0,Missouri,St. Louis City,19.894323225806453,1083.1,23.371128080645164,19.24402164516129,16.781721387283238,Missouri,St. Louis City,19.894323225806453,1083.1,23.371128080645164,19.24402164516129,16.781721387283238
Missouri,Stoddard,2021.0,109.0,84.0,25.0,0.0,0.0,0.0,0.0,74.0,56.0,30.0,0.0,0.0,0.0,109.0,0.0,Missouri,Stoddard,0.8735765652173914,37.006,1.6396413043478262,0.7307428260869565,0.3149736956521739,Missouri,Stoddard,0.8735765652173914,37.006,1.6396413043478262,0.7307428260869565,0.3149736956521739
Missouri,Taney,2021.0,118.0,102.0,16.0,0.0,0.0,0.0,0.0,86.0,53.0,27.0,0.0,0.0,0.0,118.0,0.0,Missouri,Taney,0.6672906315789474,32.489,1.1658119298245613,0.5732175438596492,0.2555256140350877,Missouri,Taney,0.6672906315789474,32.489,1.1658119298245613,0.5732175438596492,0.2555256140350877
Montana,Cascade,2021.0,365.0,296.0,58.0,9.0,2.0,0.0,0.0,160.0,62.0,27.0,0.0,0.0,0.0,365.0,0.0,Montana,Cascade,6.85323,150.7,13.566666666666668,4.516666666666667,1.4,Montana,Cascade,6.85323,150.7,13.566666666666668,4.516666666666667,1.4000000000000001
Montana,Fergus,2021.0,365.0,288.0,62.0,14.0,1.0,0.0,0.0,156.0,77.0,41.0,0.0,0.0,296.0,68.0,1.0,Montana,Fergus,11.674323876543207,360.0,19.54719802469136,11.711935555555556,4.420304320987654,Montana,Fergus,11.674323876543209,360.0,19.547198024691358,11.711935555555556,4.420304320987654
Montana,Flathead,2021.0,365.0,268.0,88.0,8.0,1.0,0.0,0.0,155.0,66.0,39.0,0.0,0.0,181.0,144.0,40.0,Montana,Flathead,8.129055546666667,592.0,15.183910400000002,7.005202933333333,2.3837524,Montana,Flathead,8.129055546666667,592.0,15.183910400000002,7.005202933333333,2.3837524
Montana,Gallatin,2021.0,365.0,243.0,107.0,14.0,1.0,0.0,0.0,158.0,78.0,41.0,2.0,5.0,0.0,358.0,0.0,Montana,Gallatin,17.47038662962963,360.0,29.615629629629627,16.549074074074074,7.023160000000001,Montana,Gallatin,17.47038662962963,360.0,29.615629629629627,16.549074074074074,7.023160000000001
Montana,Lake,2021.0,117.0,105.0,9.0,2.0,1.0,0.0,0.0,152.0,57.0,9.0,0.0,0.0,0.0,117.0,0.0,Montana,Lake,0.5140617173913044,64.927,1.2879232608695652,0.2294395652173913,0.0460819565217391,Montana,Lake,0.5140617173913044,64.927,1.2879232608695652,0.2294395652173913,0.04608195652173913
Montana,Lewis and Clark,2021.0,365.0,249.0,99.0,14.0,3.0,0.0,0.0,156.0,77.0,44.0,0.0,0.0,218.0,147.0,0.0,Montana,Lewis and Clark,40.76135646099291,673.0,46.24326879432624,39.88640421985816,27.740341491935485,Montana,Lewis and Clark,40.76135646099291,673.0,46.24326879432624,39.88640421985816,27.740341491935485
Montana,Lincoln,2021.0,365.0,125.0,223.0,11.0,6.0,0.0,0.0,177.0,79.0,56.0,0.0,0.0,0.0,362.0,3.0,Montana,Lincoln,14.88461815151515,283.0,26.03030303030303,11.806060606060608,4.741666666666666,Montana,Lincoln,14.88461815151515,283.0,26.03030303030303,11.806060606060607,4.741666666666666
Montana,Missoula,2021.0,365.0,122.0,213.0,24.0,6.0,0.0,0.0,162.0,94.0,56.0,0.0,0.0,63.0,302.0,0.0,Montana,Missoula,9.467256125,190.0,19.752916666666668,6.647583333333333,2.8584864864864863,Montana,Missoula,9.467256125,190.0,19.752916666666668,6.647583333333333,2.8584864864864863
Montana,Phillips,2021.0,361.0,292.0,64.0,5.0,0.0,0.0,0.0,146.0,66.0,36.0,0.0,0.0,260.0,96.0,5.0,Montana,Phillips,25.380237657142857,762.0,43.42374285714286,25.867857142857144,6.670142857142857,Montana,Phillips,25.380237657142857,762.0,43.42374285714286,25.867857142857144,6.670142857142857
Montana,Powder River,2021.0,358.0,230.0,113.0,11.0,4.0,0.0,0.0,169.0,80.0,42.0,0.0,1.0,202.0,134.0,21.0,Montana,Powder River,26.71694775,618.0,50.748583333333336,24.32208333333333,7.157611111111111,Montana,Powder River,26.71694775,618.0,50.748583333333336,24.322083333333335,7.157611111111111
Montana,Powell,2021.0,117.0,101.0,13.0,3.0,0.0,0.0,0.0,133.0,63.0,12.0,0.0,0.0,0.0,117.0,0.0,Montana,Powell,0.6181923695652174,79.188,1.880037173913044,0.2609523913043478,0.0508652173913043,Montana,Powell,0.6181923695652174,79.188,1.8800371739130437,0.26095239130434783,0.05086521739130435
Montana,Ravalli,2021.0,358.0,268.0,67.0,18.0,5.0,0.0,0.0,159.0,76.0,28.0,0.0,0.0,0.0,358.0,0.0,Montana,Ravalli,1.9323245818181816,200.9,4.649064545454546,0.9969205454545454,0.1593430909090909,Montana,Ravalli,1.9323245818181818,200.9,4.649064545454546,0.9969205454545454,0.15934309090909093
Montana,Richland,2021.0,351.0,284.0,63.0,4.0,0.0,0.0,0.0,147.0,71.0,38.0,0.0,0.0,273.0,75.0,3.0,Montana,Richland,18.97978319047619,360.0,37.20371428571429,16.53797619047619,3.403976190476191,Montana,Richland,18.97978319047619,360.0,37.203714285714284,16.53797619047619,3.403976190476191
Montana,Roosevelt,2021.0,100.0,89.0,11.0,0.0,0.0,0.0,0.0,99.0,56.0,16.0,0.0,0.0,0.0,100.0,0.0,Montana,Roosevelt,0.6599986304347826,52.228,1.6887178260869566,0.429705652173913,0.1380189130434782,Montana,Roosevelt,0.6599986304347826,52.228,1.6887178260869566,0.429705652173913,0.13801891304347827
Montana,Rosebud,2021.0,363.0,266.0,83.0,12.0,2.0,0.0,0.0,155.0,74.0,38.0,0.0,6.0,171.0,113.0,73.0,Montana,Rosebud,16.79741400877193,1091.0,28.987805,16.70146596491228,4.383862105263158,Montana,Rosebud,16.79741400877193,1091.0,28.987805,16.70146596491228,4.383862105263158
Montana,Sanders,2021.0,356.0,232.0,104.0,8.0,11.0,1.0,0.0,207.0,84.0,42.0,0.0,0.0,0.0,350.0,6.0,Montana,Sanders,4.258657086206897,448.0,8.057171724137932,2.964342931034483,1.63999875,Montana,Sanders,4.258657086206897,448.0,8.057171724137932,2.964342931034483,1.63999875
Montana,Sheridan,2021.0,120.0,108.0,12.0,0.0,0.0,0.0,0.0,98.0,52.0,17.0,0.0,0.0,0.0,120.0,0.0,Montana,Sheridan,0.6273581403508772,61.217,1.3025973684210526,0.4057171929824562,0.1387226315789473,Montana,Sheridan,0.6273581403508772,61.217,1.3025973684210526,0.4057171929824562,0.13872263157894738
Montana,Silver Bow,2021.0,365.0,256.0,89.0,14.0,6.0,0.0,0.0,163.0,80.0,33.0,0.0,0.0,0.0,325.0,40.0,Montana,Silver Bow,34.71802110555556,677.0,38.51531522222222,33.74198077777778,27.346006170212764,Montana,Silver Bow,34.71802110555556,677.0,38.51531522222222,33.74198077777778,27.346006170212764
Montana,Yellowstone,2021.0,340.0,212.0,118.0,9.0,1.0,0.0,0.0,167.0,70.0,40.0,0.0,0.0,0.0,340.0,0.0,Montana,Yellowstone,29.81657292857143,360.0,51.69642857142857,29.264285714285712,8.382142857142856,Montana,Yellowstone,29.81657292857143,360.0,51.69642857142857,29.264285714285712,8.382142857142856
Nebraska,Cass,2021.0,351.0,345.0,6.0,0.0,0.0,0.0,0.0,64.0,37.0,19.0,0.0,0.0,0.0,0.0,351.0,Nebraska,Cass,22.642153,274.0,42.5,19.5,6.5,Nebraska,Cass,22.642153,274.0,42.5,19.5,6.5
Nebraska,Douglas,2021.0,365.0,244.0,116.0,5.0,0.0,0.0,0.0,150.0,64.0,43.0,0.0,0.0,165.0,189.0,11.0,Nebraska,Douglas,39.74502409292035,986.8,44.93410261061947,39.13178889380531,32.48894590909091,Nebraska,Douglas,39.74502409292035,986.8,44.93410261061947,39.13178889380531,32.48894590909091
Nebraska,Gage,2021.0,184.0,49.0,134.0,1.0,0.0,0.0,0.0,115.0,66.0,55.0,0.0,0.0,0.0,184.0,0.0,Nebraska,Gage,9.014569411764706,226.2,16.400000000000002,9.541176470588235,4.388235294117648,Nebraska,Gage,9.014569411764706,226.2,16.400000000000002,9.541176470588235,4.3882352941176475
Nebraska,Hall,2021.0,357.0,268.0,87.0,2.0,0.0,0.0,0.0,134.0,58.0,34.0,0.0,0.0,0.0,357.0,0.0,Nebraska,Hall,7.436102666666667,111.0,12.933333333333334,6.177777777777778,3.066666666666667,Nebraska,Hall,7.436102666666667,111.0,12.933333333333334,6.177777777777778,3.066666666666667
Nebraska,Knox,2021.0,358.0,317.0,36.0,5.0,0.0,0.0,0.0,112.0,54.0,37.0,0.0,0.0,358.0,0.0,0.0,Nebraska,Knox,0.0462525,0.082,0.06075,0.046,0.0375,Nebraska,Knox,0.0462525,0.082,0.06075,0.046,0.0375
Nebraska,Lancaster,2021.0,276.0,246.0,30.0,0.0,0.0,0.0,0.0,84.0,53.0,37.0,0.0,0.0,201.0,75.0,0.0,Nebraska,Lancaster,280.88487056962026,1440.0,288.9519493670886,281.8653291139241,239.6412459016393,Nebraska,Lancaster,280.88487056962026,1440.0,288.9519493670886,281.8653291139241,239.64124590163934
Nebraska,Sarpy,2021.0,336.0,226.0,108.0,2.0,0.0,0.0,0.0,120.0,61.0,41.0,0.0,0.0,0.0,336.0,0.0,Nebraska,Sarpy,8.818396111111111,243.0,14.755555555555556,7.355555555555556,3.888888888888889,Nebraska,Sarpy,8.818396111111111,243.0,14.755555555555556,7.355555555555556,3.888888888888889
Nebraska,Scotts Bluff,2021.0,332.0,294.0,38.0,0.0,0.0,0.0,0.0,82.0,53.0,21.0,0.0,0.0,0.0,332.0,0.0,Nebraska,Scotts Bluff,4.8072696666666666,146.0,10.0,3.733333333333333,1.3333333333333333,Nebraska,Scotts Bluff,4.8072696666666666,146.0,10.0,3.7333333333333334,1.3333333333333333
Nebraska,Thomas,2021.0,117.0,111.0,6.0,0.0,0.0,0.0,0.0,84.0,44.0,19.0,0.0,0.0,0.0,117.0,0.0,Nebraska,Thomas,0.6024466739130435,56.149,1.148336956521739,0.4666636956521738,0.1158826086956521,Nebraska,Thomas,0.6024466739130435,56.149,1.148336956521739,0.46666369565217386,0.11588260869565219
Nebraska,Washington,2021.0,109.0,83.0,25.0,1.0,0.0,0.0,0.0,125.0,59.0,37.0,0.0,0.0,0.0,109.0,0.0,Nebraska,Washington,7.812844,45.2,13.3,6.6,3.2,Nebraska,Washington,7.812844,45.2,13.3,6.6,3.2
Nevada,Carson City,2021.0,365.0,273.0,64.0,9.0,12.0,6.0,1.0,304.0,84.0,42.0,0.0,0.0,266.0,99.0,0.0,Nevada,Carson City,7.894047666666666,498.0,16.69057142857143,2.964047619047619,0.5111111111111112,Nevada,Carson City,7.894047666666666,498.0,16.69057142857143,2.964047619047619,0.5111111111111112
Nevada,Churchill,2021.0,362.0,271.0,81.0,9.0,1.0,0.0,0.0,159.0,74.0,44.0,0.0,0.0,362.0,0.0,0.0,Nevada,Churchill,0.0471611666666666,0.099,0.0624166666666666,0.0471666666666666,0.0311666666666666,Nevada,Churchill,0.047161166666666664,0.099,0.06241666666666667,0.04716666666666667,0.031166666666666665
Nevada,Clark,2021.0,365.0,87.0,244.0,31.0,3.0,0.0,0.0,183.0,100.0,62.0,0.0,1.0,214.0,133.0,17.0,Nevada,Clark,46.98072325726142,3840.0,54.29384786998617,45.70627748271093,29.82639275,Nevada,Clark,46.98072325726142,3840.0,54.29384786998617,45.706277482710924,29.826392749999997
Nevada,Douglas,2021.0,365.0,279.0,53.0,7.0,20.0,6.0,0.0,279.0,91.0,24.0,0.0,0.0,0.0,365.0,0.0,Nevada,Douglas,10.76466688888889,652.0,24.133333333333333,4.111111111111111,0.3925925925925926,Nevada,Douglas,10.76466688888889,652.0,24.133333333333333,4.111111111111111,0.39259259259259266
Nevada,Elko,2021.0,365.0,282.0,73.0,9.0,1.0,0.0,0.0,156.0,71.0,42.0,0.0,0.0,186.0,13.0,166.0,Nevada,Elko,3.1925514642857142,547.0,7.105545178571428,2.0495776785714286,0.6310916071428572,Nevada,Elko,3.1925514642857142,547.0,7.105545178571428,2.0495776785714286,0.6310916071428572
Nevada,Lyon,2021.0,270.0,196.0,67.0,7.0,0.0,0.0,0.0,133.0,74.0,41.0,0.0,0.0,270.0,0.0,0.0,Nevada,Lyon,0.0459206666666666,0.091,0.0628333333333333,0.0446666666666666,0.0296666666666666,Nevada,Lyon,0.045920666666666665,0.091,0.06283333333333334,0.04466666666666667,0.02966666666666667
Nevada,Nye,2021.0,365.0,336.0,28.0,1.0,0.0,0.0,0.0,105.0,44.0,23.0,0.0,0.0,0.0,0.0,365.0,Nevada,Nye,24.29183175,985.0,43.5,18.58333333333333,7.5,Nevada,Nye,24.29183175,985.0,43.5,18.583333333333332,7.5
Nevada,Washoe,2021.0,365.0,174.0,156.0,16.0,10.0,8.0,1.0,333.0,95.0,51.0,0.0,1.0,240.0,120.0,4.0,Nevada,Washoe,32.04661640866873,985.0,43.97700452012384,29.835539411764707,18.712764266211604,Nevada,Washoe,32.04661640866873,985.0,43.977004520123835,29.835539411764707,18.712764266211604
Nevada,White Pine,2021.0,364.0,280.0,82.0,2.0,0.0,0.0,0.0,133.0,61.0,44.0,0.0,0.0,356.0,8.0,0.0,Nevada,White Pine,5.654695862068965,360.0,9.11229551724138,5.994985517241379,1.855956724137931,Nevada,White Pine,5.654695862068965,360.0,9.11229551724138,5.994985517241379,1.855956724137931
New Hampshire,Belknap,2021.0,365.0,340.0,24.0,1.0,0.0,0.0,0.0,110.0,47.0,31.0,0.0,0.0,160.0,205.0,0.0,New Hampshire,Belknap,33.724380000000004,359.0,49.843,35.92325,11.00357142857143,New Hampshire,Belknap,33.724380000000004,359.0,49.843,35.92325,11.00357142857143
New Hampshire,Cheshire,2021.0,364.0,263.0,100.0,1.0,0.0,0.0,0.0,127.0,59.0,40.0,0.0,0.0,127.0,237.0,0.0,New Hampshire,Cheshire,29.681857303030306,359.0,48.9879696969697,28.25018181818182,8.010060606060605,New Hampshire,Cheshire,29.681857303030306,359.0,48.9879696969697,28.25018181818182,8.010060606060605
New Hampshire,Coos,2021.0,360.0,325.0,33.0,2.0,0.0,0.0,0.0,133.0,50.0,42.0,0.0,0.0,355.0,5.0,0.0,New Hampshire,Coos,2.836005138461539,90.0,3.999484307692307,2.8746953846153844,1.5944773846153846,New Hampshire,Coos,2.836005138461539,90.0,3.9994843076923074,2.8746953846153844,1.5944773846153846
New Hampshire,Grafton,2021.0,365.0,313.0,51.0,1.0,0.0,0.0,0.0,106.0,53.0,36.0,0.0,0.0,201.0,164.0,0.0,New Hampshire,Grafton,18.140133032258063,359.0,29.425612903225804,22.02471111111111,6.701288888888889,New Hampshire,Grafton,18.140133032258063,359.0,29.425612903225804,22.02471111111111,6.701288888888889
New Hampshire,Hillsborough,2021.0,365.0,328.0,35.0,2.0,0.0,0.0,0.0,144.0,51.0,37.0,0.0,0.0,317.0,48.0,0.0,New Hampshire,Hillsborough,27.28195236956521,952.2,33.325184782608694,27.66008097826087,20.129066304347827,New Hampshire,Hillsborough,27.281952369565214,952.2,33.325184782608694,27.66008097826087,20.129066304347827
New Hampshire,Merrimack,2021.0,214.0,200.0,13.0,1.0,0.0,0.0,0.0,101.0,47.0,36.0,0.0,0.0,214.0,0.0,0.0,New Hampshire,Merrimack,55.27427342424242,359.0,82.25478787878788,59.529030303030304,23.072848484848485,New Hampshire,Merrimack,55.27427342424242,359.0,82.25478787878788,59.529030303030304,23.072848484848485
New Hampshire,Rockingham,2021.0,365.0,285.0,76.0,4.0,0.0,0.0,0.0,147.0,58.0,40.0,0.0,0.0,199.0,165.0,1.0,New Hampshire,Rockingham,23.640303706521745,1024.3,30.23644905797101,24.107208079710144,15.617815398550729,New Hampshire,Rockingham,23.640303706521742,1024.3,30.236449057971015,24.107208079710144,15.617815398550727
New Jersey,Atlantic,2021.0,362.0,290.0,72.0,0.0,0.0,0.0,0.0,96.0,56.0,37.0,0.0,0.0,202.0,160.0,0.0,New Jersey,Atlantic,52.872942782608696,775.0,55.49777380434782,52.39430782608696,35.57551954545455,New Jersey,Atlantic,52.872942782608696,775.0,55.49777380434782,52.39430782608696,35.57551954545455
New Jersey,Bergen,2021.0,365.0,230.0,126.0,9.0,0.0,0.0,0.0,147.0,65.0,43.0,0.0,54.0,104.0,207.0,0.0,New Jersey,Bergen,9.483672217391304,324.4,17.779391304347826,7.667652173913043,3.013478260869565,New Jersey,Bergen,9.483672217391304,324.4,17.779391304347826,7.667652173913043,3.013478260869565
New Jersey,Camden,2021.0,365.0,188.0,173.0,4.0,0.0,0.0,0.0,120.0,67.0,49.0,0.0,9.0,138.0,218.0,0.0,New Jersey,Camden,30.01339766101695,786.0,31.812785617433413,29.66518874092009,25.410216655948552,New Jersey,Camden,30.01339766101695,786.0,31.812785617433413,29.665188740920094,25.410216655948552
New Jersey,Cumberland,2021.0,364.0,291.0,71.0,2.0,0.0,0.0,0.0,112.0,55.0,39.0,0.0,4.0,231.0,129.0,0.0,New Jersey,Cumberland,5.856945476190477,192.1,11.058285714285711,4.374904761904761,1.844904761904762,New Jersey,Cumberland,5.856945476190477,192.1,11.058285714285713,4.374904761904761,1.844904761904762
New Jersey,Essex,2021.0,365.0,214.0,148.0,3.0,0.0,0.0,0.0,125.0,63.0,46.0,0.0,26.0,97.0,242.0,0.0,New Jersey,Essex,46.24268613131313,1033.5,50.57296186868687,45.78273328282828,35.66389898203593,New Jersey,Essex,46.24268613131313,1033.5,50.57296186868687,45.78273328282828,35.66389898203593
New Jersey,Gloucester,2021.0,297.0,238.0,57.0,2.0,0.0,0.0,0.0,101.0,59.0,40.0,0.0,0.0,226.0,71.0,0.0,New Jersey,Gloucester,132.21515455555556,772.0,137.5187777777778,131.4485,96.1204375,New Jersey,Gloucester,132.21515455555556,772.0,137.51877777777779,131.4485,96.12043750000001
New Jersey,Hudson,2021.0,365.0,216.0,146.0,3.0,0.0,0.0,0.0,126.0,64.0,44.0,0.0,46.0,98.0,221.0,0.0,New Jersey,Hudson,73.16830357746478,777.0,81.2286338028169,71.34029577464788,47.97201492537314,New Jersey,Hudson,73.16830357746478,777.0,81.2286338028169,71.34029577464788,47.97201492537314
New Jersey,Hunterdon,2021.0,364.0,249.0,115.0,0.0,0.0,0.0,0.0,97.0,61.0,43.0,0.0,0.0,159.0,205.0,0.0,New Jersey,Hunterdon,5.407628692307692,70.5,8.940999999999999,4.920923076923076,2.3335384615384616,New Jersey,Hunterdon,5.407628692307692,70.5,8.940999999999999,4.920923076923076,2.3335384615384616
New Jersey,Mercer,2021.0,365.0,193.0,165.0,7.0,0.0,0.0,0.0,130.0,67.0,48.0,0.0,0.0,139.0,226.0,0.0,New Jersey,Mercer,6.135674730769231,76.7,9.684038461538462,5.617576923076923,2.634,New Jersey,Mercer,6.135674730769231,76.7,9.684038461538462,5.617576923076923,2.634
New Jersey,Middlesex,2021.0,364.0,233.0,126.0,5.0,0.0,0.0,0.0,129.0,64.0,44.0,0.0,4.0,142.0,218.0,0.0,New Jersey,Middlesex,20.631254430717863,776.0,21.714769632721204,20.421292554257096,16.69538067653277,New Jersey,Middlesex,20.631254430717863,776.0,21.714769632721204,20.421292554257096,16.69538067653277
New Jersey,Monmouth,2021.0,255.0,227.0,24.0,3.0,1.0,0.0,0.0,154.0,54.0,36.0,0.0,0.0,255.0,0.0,0.0,New Jersey,Monmouth,0.04218125,0.11,0.05825,0.04025,0.0315,New Jersey,Monmouth,0.04218125,0.11,0.05825,0.04025,0.0315
New Jersey,Morris,2021.0,363.0,327.0,36.0,0.0,0.0,0.0,0.0,97.0,49.0,36.0,0.0,8.0,317.0,38.0,0.0,New Jersey,Morris,19.066322216802167,748.0,19.828123658536583,18.94527639566396,16.669385166051658,New Jersey,Morris,19.066322216802167,748.0,19.828123658536583,18.945276395663956,16.669385166051658
New Jersey,Ocean,2021.0,357.0,253.0,100.0,4.0,0.0,0.0,0.0,126.0,60.0,42.0,0.0,0.0,154.0,203.0,0.0,New Jersey,Ocean,5.292684461538461,79.0,8.740846153846153,4.674769230769231,2.4254615384615383,New Jersey,Ocean,5.292684461538461,79.0,8.740846153846153,4.674769230769231,2.4254615384615383
New Jersey,Passaic,2021.0,261.0,243.0,18.0,0.0,0.0,0.0,0.0,80.0,48.0,37.0,0.0,0.0,261.0,0.0,0.0,New Jersey,Passaic,0.03993025,0.084,0.05325,0.04075,0.0295,New Jersey,Passaic,0.03993025,0.084,0.05325,0.04075,0.029500000000000002
New Jersey,Union,2021.0,365.0,157.0,207.0,1.0,0.0,0.0,0.0,139.0,66.0,52.0,0.0,34.0,0.0,331.0,0.0,New Jersey,Union,25.030655736453205,790.0,26.901585073891628,24.681696256157636,20.86777820261438,New Jersey,Union,25.030655736453205,790.0,26.901585073891628,24.681696256157633,20.86777820261438
New Jersey,Warren,2021.0,358.0,237.0,120.0,1.0,0.0,0.0,0.0,136.0,61.0,42.0,0.0,12.0,112.0,234.0,0.0,New Jersey,Warren,64.39749950000001,759.0,73.48525,62.44135,41.33997368421053,New Jersey,Warren,64.39749950000001,759.0,73.48525,62.44135,41.33997368421053
New Mexico,Bernalillo,2021.0,365.0,60.0,284.0,19.0,2.0,0.0,0.0,171.0,92.0,63.0,0.0,0.0,147.0,118.0,100.0,New Mexico,Bernalillo,29.66177427665706,2322.0,37.59627432276657,28.26785158501441,20.73329015673981,New Mexico,Bernalillo,29.66177427665706,2322.0,37.59627432276657,28.26785158501441,20.733290156739812
New Mexico,Catron,2021.0,112.0,103.0,9.0,0.0,0.0,0.0,0.0,89.0,41.0,14.0,0.0,0.0,0.0,112.0,0.0,New Mexico,Catron,0.4912242391304348,47.89371,1.0114473913043478,0.3063339130434782,0.0894408695652173,New Mexico,Catron,0.4912242391304348,47.89371,1.0114473913043478,0.30633391304347823,0.08944086956521739
New Mexico,Chaves,2021.0,121.0,110.0,11.0,0.0,0.0,0.0,0.0,74.0,48.0,24.0,0.0,0.0,0.0,121.0,0.0,New Mexico,Chaves,1.0210147608695652,79.244,1.731703913043478,0.8749215217391304,0.3319682608695652,New Mexico,Chaves,1.0210147608695652,79.244,1.7317039130434781,0.8749215217391304,0.3319682608695652
New Mexico,Dona Ana,2021.0,365.0,126.0,208.0,20.0,8.0,1.0,2.0,683.0,94.0,56.0,0.0,7.0,196.0,63.0,99.0,New Mexico,Dona Ana,67.67902484955752,7208.0,84.42748672566373,67.03625221238937,41.102839449541285,New Mexico,Dona Ana,67.67902484955752,7208.0,84.42748672566373,67.03625221238937,41.102839449541285
New Mexico,Eddy,2021.0,365.0,219.0,120.0,25.0,1.0,0.0,0.0,166.0,93.0,47.0,0.0,2.0,357.0,6.0,0.0,New Mexico,Eddy,6.062532378787878,360.0,10.01618909090909,5.615281969696969,2.6861863636363634,New Mexico,Eddy,6.062532378787878,360.0,10.01618909090909,5.615281969696969,2.6861863636363634
New Mexico,Lea,2021.0,365.0,257.0,105.0,2.0,1.0,0.0,0.0,151.0,64.0,44.0,0.0,2.0,264.0,99.0,0.0,New Mexico,Lea,4.683580058823529,277.0,8.813941176470587,3.681411764705882,1.5375882352941177,New Mexico,Lea,4.683580058823529,277.0,8.813941176470587,3.681411764705882,1.5375882352941177
New Mexico,Lincoln,2021.0,120.0,117.0,3.0,0.0,0.0,0.0,0.0,58.0,35.0,15.0,0.0,0.0,0.0,120.0,0.0,New Mexico,Lincoln,0.4759525652173913,34.931,0.934356304347826,0.3664254347826087,0.1435973913043478,New Mexico,Lincoln,0.4759525652173913,34.931,0.9343563043478261,0.3664254347826087,0.14359739130434782
New Mexico,Los Alamos,2021.0,119.0,115.0,3.0,1.0,0.0,0.0,0.0,109.0,34.0,14.0,0.0,0.0,0.0,119.0,0.0,New Mexico,Los Alamos,0.4179579130434783,44.945,0.8524943478260869,0.2908141304347826,0.1112369565217391,New Mexico,Los Alamos,0.4179579130434783,44.945,0.8524943478260869,0.2908141304347826,0.11123695652173914
New Mexico,Luna,2021.0,362.0,339.0,20.0,2.0,0.0,0.0,1.0,462.0,40.0,19.0,0.0,0.0,0.0,0.0,362.0,New Mexico,Luna,25.5797395,2205.0,43.5,18.5,6.0,New Mexico,Luna,25.579739500000002,2205.0,43.5,18.5,6.0
New Mexico,Rio Arriba,2021.0,363.0,276.0,86.0,1.0,0.0,0.0,0.0,143.0,64.0,44.0,0.0,0.0,360.0,3.0,0.0,New Mexico,Rio Arriba,0.30386936,44.986,0.6151134,0.1913648,0.0532643999999999,New Mexico,Rio Arriba,0.30386936,44.986,0.6151134,0.1913648,0.053264399999999996
New Mexico,San Juan,2021.0,365.0,237.0,120.0,8.0,0.0,0.0,0.0,126.0,77.0,46.0,0.0,1.0,360.0,0.0,4.0,New Mexico,San Juan,17.291906333333333,2600.0,28.00820238095238,16.753690476190474,7.401642857142858,New Mexico,San Juan,17.291906333333333,2600.0,28.00820238095238,16.753690476190474,7.401642857142858
New Mexico,Sandoval,2021.0,357.0,271.0,83.0,3.0,0.0,0.0,0.0,119.0,67.0,44.0,0.0,0.0,357.0,0.0,0.0,New Mexico,Sandoval,0.04829475,0.088,0.0615,0.048,0.03525,New Mexico,Sandoval,0.04829475,0.088,0.0615,0.048,0.035250000000000004
New Mexico,Santa Fe,2021.0,364.0,275.0,87.0,2.0,0.0,0.0,0.0,113.0,64.0,44.0,0.0,0.0,324.0,40.0,0.0,New Mexico,Santa Fe,3.735180615384615,61.0,6.141384615384615,3.291923076923077,1.6891538461538462,New Mexico,Santa Fe,3.735180615384615,61.0,6.141384615384615,3.291923076923077,1.6891538461538462
